"y","z1","z2"
,1.3060522005314,-0.700151055551047
,-0.89940797491179,-0.49368948353867
,-0.795493356343359,0.0632260348165062
,0.222656983163964,1.86354579113827
,0.748751940115685,0.39978944065521
,1.77084381488316,-1.22816807380534
,2.01630748036562,1.08614396661132
,-0.228027972323937,1.10789104749394
,0.573794842348722,-0.266724021865992
,0.501071850616163,-0.948781167241925
,2.90841369671,-0.058609577737521
,0.304691570385284,0.278818772119597
,-0.0651886979029733,1.6918107097768
,0.642833420378291,-0.428837665614165
,0.499334342643698,-0.333435421127913
,-0.131383035153536,0.5181364064327
,-0.752152357771719,-0.037175983363373
,-0.229124885615434,-2.44501772944494
,-0.277053929817689,1.05353997504073
,-1.02649940333011,-0.783219121402603
,1.32501963918429,-0.653797570640062
,0.995195542861876,-0.781454497040955
,2.43949268429304,-0.0373973651074381
,1.80815238881472,1.00972450626803
,1.78683791718782,0.588457657996417
,0.870724685882971,0.488824910365766
,1.64134013775047,-0.398502044129152
,-0.153885130425126,0.435800202351926
,2.2152970165894,-0.422641945158146
,0.150267059243652,-2.21005541777349
,-0.0443484418883795,1.74904328925741
,-1.61877401994815,0.750219991650376
,2.89698151163772,-1.17817652749774
,0.331854013643621,-0.250498655888554
,-0.209857958861222,0.696291184643268
,0.460485473764891,0.237265146443177
,2.0540584458637,-0.407334507088977
,0.858274303913081,0.321582863313128
,1.04409584584311,0.0129496060295219
,1.24229322810347,-1.31155974384071
,0.327615925985256,-1.73873041443572
,-0.195415139366512,0.250355044666141
,1.01640274646012,-1.66343860622108
,3.34525376683973,1.10106512754726
,0.667009324622416,1.14300720129773
,1.4537250855519,-0.680944341006517
,-0.334798827063759,-1.57535335844593
,-0.649605203794538,0.0573962134223413
,1.93508230708721,-2.25184867393406
,0.695275517739853,-0.209747055657594
,-0.773719926984521,0.290878913059765
,-0.286823249109313,0.447770433876301
,1.33306108181631,-0.12142430009006
,1.17963714466057,0.0784479607595846
,0.842036816017398,1.80642925678062
,0.0346332791333326,-0.65556476637142
,1.58341598625644,0.396277088342228
,1.267635983454,-1.50974943356357
,1.54170530410391,1.41692753198381
,0.905449995273061,0.396013819226022
,1.28453530042165,-0.284156427725533
,1.77157731050335,0.997617315977634
,1.49171879534638,0.270435359636779
,0.59576298927621,1.78445919167866
,1.89668477499424,-1.36318121540928
,1.28831367459227,1.21940195007848
,-0.851156445584206,-1.15727478000012
,1.01984058711838,0.509115900434111
,1.44928820384934,-0.466816214447021
,0.180711415748303,-0.374853719978711
,-0.864787327454402,1.14700428699653
,0.36486519470447,-0.114338947019841
,-2.10305767567776,0.629381047774916
,0.099369325679674,2.52233076953762
,-0.564045145337194,-0.0862143354246294
,0.808140204683654,1.28832303084644
,1.51134360964773,-0.0479566398696644
,0.745944361479811,-0.351316922998608
,-0.238787963847021,-0.779457369244457
,0.826578211790496,-0.735106767968046
,0.692213277262161,1.85181355984877
,0.258767175277607,0.0834570464841017
,-1.06989897277526,-0.579872278431537
,2.75822788571392,-0.715566331198876
,0.496398164790322,-0.427450386658297
,0.235216270912567,0.599314789035747
,-0.135658618653756,1.53608451909515
,0.669276199376059,-1.03470882612827
,2.43982125334249,0.583127352873098
,1.02830785326476,1.19353011985918
,0.351307731565985,-0.595551174745652
,3.47558163776125,-0.93423948101817
,1.07677389552723,-1.76179979613648
,-0.778070887101535,-1.03844352878861
,1.74608171753919,-0.378428209597637
,0.437521592567724,0.560352479751168
,2.59345053542753,0.337931359239756
,-0.729029645559709,-0.258436920624434
,1.25612108100183,0.0262711419561591
,1.13857752042802,-1.45656084043951
,2.23056965381613,-1.3672194884152
,-0.621925500082334,-0.273768255503274
,1.90424039791354,-0.283608196465901
,1.15254443269108,-0.0718581604800466
,1.05167027637167,0.182245807534314
,1.48401932800977,-1.28419133114085
,1.22559524698432,-1.86700385111555
